"Time","edge_to_cloud_latency_ms {host=""d906c09369b6"", name=""fault_diagnosis"", topic=""Enterprise/Site/Area/Motor1/Analysis/Diagnosis/prediction""}","edge_to_cloud_latency_ms {host=""d906c09369b6"", name=""fault_diagnosis"", topic=""Enterprise/Site/Area/Motor2/Analysis/Diagnosis/prediction""}","edge_to_cloud_latency_ms {host=""d906c09369b6"", name=""fault_diagnosis"", topic=""Enterprise/Site/Area/Motor3/Analysis/Diagnosis/prediction""}","edge_to_cloud_latency_ms {host=""d906c09369b6"", name=""fault_diagnosis"", topic=""Enterprise/Site/Area/Motor4/Analysis/Diagnosis/prediction""}","edge_to_cloud_latency_ms {host=""d906c09369b6"", name=""fault_diagnosis"", topic=""Enterprise/Site/Area/Motor5/Analysis/Diagnosis/prediction""}","edge_to_cloud_latency_ms {host=""d906c09369b6"", name=""fault_diagnosis"", topic=""Enterprise/Site/Area/Motor6/Analysis/Diagnosis/prediction""}","edge_to_cloud_latency_ms {host=""d906c09369b6"", name=""fault_diagnosis"", topic=""Enterprise/Site/Area/Motor7/Analysis/Diagnosis/prediction""}","edge_to_cloud_latency_ms {host=""d906c09369b6"", name=""fault_diagnosis"", topic=""Enterprise/Site/Area/Motor8/Analysis/Diagnosis/prediction""}","edge_to_cloud_latency_ms {host=""d906c09369b6"", name=""fault_diagnosis"", topic=""Enterprise/Site/Area/Motor9/Analysis/Diagnosis/prediction""}","edge_to_cloud_latency_ms {host=""d906c09369b6"", name=""fault_diagnosis"", topic=""Enterprise/Site/Area/Motor2/Analysis/Diagnosis/prediction""}","edge_to_cloud_latency_ms {host=""d906c09369b6"", name=""fault_diagnosis"", topic=""Enterprise/Site/Area/Motor3/Analysis/Diagnosis/prediction""}"
2026-08-11 20:54:31,7465,,3824,,,,,,,,3824
2026-08-11 20:54:31,,,,,,,,16338,,,
2026-08-11 20:54:31,,,,,,3753,3642,,,,
2026-08-11 20:54:31,,,,,4695,,,,3891,,
2026-08-11 20:54:32,,4066,,4196,,,,,,4066,
2026-08-11 20:54:32,7543,,,,,,,16079,,,
2026-08-11 20:54:32,,,3921,,,,,,,,3921
2026-08-11 20:54:32,,,,,,,3671,,,,
2026-08-11 20:54:32,,,,,,3869,,,,,
2026-08-11 20:54:33,,,,,,,,,3953,,
2026-08-11 20:54:33,,4200,,,,,,,,4200,
2026-08-11 20:54:33,,,,,5244,,,,,,
2026-08-11 20:54:33,,,,,,,,16343,,,
2026-08-11 20:54:33,,,4333,4752,,,,,,,4333
2026-08-11 20:54:34,8205,,,,,,,,,,
2026-08-11 20:54:34,,,,,,,,16056,,,
2026-08-11 20:54:34,,,,,,4483,,,,,
2026-08-11 20:54:34,,,,,,,,,4557,,
2026-08-11 20:54:34,,,,,,,4765,,,,
2026-08-11 20:54:35,,5124,,,5802,,,,,5124,
2026-08-11 20:54:35,,,,,,,,16061,,,
2026-08-11 20:54:35,,,,5462,,,,,,,
2026-08-11 20:54:35,,,5105,,,,,,,,5105
2026-08-11 20:54:35,,,,,,,,15603,,,
2026-08-11 20:54:36,9142,,,,,,,,,,
2026-08-11 20:54:36,,,,,,5264,,,,,
2026-08-11 20:54:36,,,,,,,5362,,,,
2026-08-11 20:54:36,,,,,,,,,5603,,
2026-08-11 20:54:36,,5795,,,,,,15699,,5795,
2026-08-11 20:54:37,,,,,6922,,,,,,
2026-08-11 20:54:37,,,,6138,,,,15029,,,
2026-08-11 20:54:37,,,5847,,,,,14224,,,5847
2026-08-11 20:54:37,9691,,,,,5791,,,,,
2026-08-11 20:54:37,,,,,,,,13537,5776,,
2026-08-11 20:54:38,,,,,,,5977,,,,
2026-08-11 20:54:38,,,,6095,7109,,,,,,
2026-08-11 20:54:38,,6360,,,,,,13156,,6360,
2026-08-11 20:54:38,,,6160,,,,,12270,,,6160
2026-08-11 20:54:38,9848,,,,,,,11566,,,
2026-08-11 20:54:39,,,,,,6084,,10757,,,
2026-08-11 20:54:39,,,,,,,6131,,,,
2026-08-11 20:54:39,,,,,7167,,,,6286,,
2026-08-11 20:54:39,,,,6579,,,,10170,,,
2026-08-11 20:54:39,,6764,,,,,,9493,,6764,
2026-08-11 20:54:40,,,6577,,,,,8580,,,6577
2026-08-11 20:54:40,10232,,,,,,,7889,,,
2026-08-11 20:54:40,,,,,,,,6973,,,
2026-08-11 20:54:40,,,,,7361,6732,,,,,
2026-08-11 20:54:40,,6849,,,,,,,6612,6849,
2026-08-11 20:54:41,,,,,,,6859,6616,,,
2026-08-11 20:54:41,10282,,,7081,,,,,,,
2026-08-11 20:54:41,,,,,7221,,,,,,
2026-08-11 20:54:41,,,6988,,,6701,,,,,6988
2026-08-11 20:54:41,9691,,,,,,6704,,,,
2026-08-11 20:54:42,,7049,,,,,,,6814,7049,
2026-08-11 20:54:42,,,,7034,7089,,,,,,
2026-08-11 20:54:42,,,6865,,,,,7027,,,6865
2026-08-11 20:54:42,9524,,,,,,,,,,
2026-08-11 20:54:42,,,,,,6852,,,6730,,
2026-08-11 20:54:43,,7050,,,,,6801,,,7050,
2026-08-11 20:54:43,,,,,,6275,,,,,
2026-08-11 20:54:43,,,,,,,6192,,6149,,
2026-08-11 20:54:43,,6459,,,6397,,,,,6459,
2026-08-11 20:54:43,7537,,,6528,,,,,,,
2026-08-11 20:54:44,,,6430,,,,,6568,,,6430
2026-08-11 20:54:44,6942,,,,,6260,,,,,
2026-08-11 20:54:44,,,,,,,,,6252,,
2026-08-11 20:54:44,,6443,,,,,6366,,,6443,
2026-08-11 20:54:44,,,,6597,6485,,,,,,
2026-08-11 20:54:45,,,6423,,,,,,,,6423
2026-08-11 20:54:45,,,,,,6285,,6535,,,
2026-08-11 20:54:45,,6375,,,,,,,6161,6375,
2026-08-11 20:54:45,,,,,,,6280,,,,
2026-08-11 20:54:45,,,6138,,6537,,,,,,6138
2026-08-11 20:54:46,6601,,,6632,,,,,,,
2026-08-11 20:54:46,,,,,,,,6638,,,
2026-08-11 20:54:46,,,,,,6359,,,6245,,
2026-08-11 20:54:46,,6405,,,,,6296,,,6405,
2026-08-11 20:54:46,,,6179,,,,,,,,6179
2026-08-11 20:54:47,,,,,,,,6290,,,
2026-08-11 20:54:47,,,,,,6085,,,6038,,
2026-08-11 20:54:47,,6270,,,,,,,,6270,
2026-08-11 20:54:47,,,,,,,6220,,,,
2026-08-11 20:54:47,,,6207,,,,,,,,6207
2026-08-11 20:54:48,,,,,6649,,,,,,
2026-08-11 20:54:48,,,,,,,,6538,,,
2026-08-11 20:54:48,,,,6919,,,,,,,
2026-08-11 20:54:48,6964,,,,,,,,,,
2026-08-11 20:54:48,,,,,,6689,,,6630,,
2026-08-11 20:54:49,,6846,,,,,,,,6846,
2026-08-11 20:54:49,,,,,,,6747,,,,
2026-08-11 20:54:49,,,,,7020,,,,,,
2026-08-11 20:54:49,,,,,,,,6912,,,
2026-08-11 20:54:49,7133,,,,,,,,,,
2026-08-11 20:54:50,,,7316,,,,,,,,7316
2026-08-11 20:54:50,,,,,,7127,,,,,
2026-08-11 20:54:50,,,,7867,,,,,,,
2026-08-11 20:54:50,,,,,,,,,7311,,
2026-08-11 20:54:50,,7523,,,,,,,,7523,
2026-08-11 20:54:51,,,,,,,7456,,,,
2026-08-11 20:54:51,,,,,7761,,,,,,
2026-08-11 20:54:51,,,7708,,,,,7804,,,7708
2026-08-11 20:54:51,8060,,,8083,,,,,,,
2026-08-11 20:54:51,,,,,,7787,,,7669,,
2026-08-11 20:54:52,,7772,7504,,,,,,,7772,7504
2026-08-11 20:54:52,,,,,7835,,,,,,
2026-08-11 20:54:52,,,,,,,7940,7674,,,
2026-08-11 20:54:52,7923,,,8158,,,,,,,
2026-08-11 20:54:52,,,,,,7791,,,7671,,
2026-08-11 20:54:53,,7765,7498,,,,,,,7765,7498
2026-08-11 20:54:53,,,,,,,7686,,,,
2026-08-11 20:54:53,,,,,7926,,,7761,,,
2026-08-11 20:54:53,7990,,,8010,,,,,,,
2026-08-11 20:54:53,,7638,,,,7783,,,,7638,
2026-08-11 20:54:54,,,7496,,,,,,7775,,7496
2026-08-11 20:54:54,,,,,7784,,,,,,
2026-08-11 20:54:54,,,,,,,7872,7640,,,
2026-08-11 20:54:54,7951,,,7976,,,,,,,
2026-08-11 20:54:54,,,,,,7777,,,7654,,
2026-08-11 20:54:55,,7721,,,,,,,,7721,
2026-08-11 20:54:55,,,7479,,,,7621,,,,7479
2026-08-11 20:54:55,,,,,7914,,,7753,,,
2026-08-11 20:54:55,7939,,,7959,,,,,,,
2026-08-11 20:54:55,,,,,,7793,,,7688,,
2026-08-11 20:54:56,,7734,,,,,,,,7734,
2026-08-11 20:54:56,,,7620,,,,,7390,,,7620
2026-08-11 20:54:56,,,,,7909,,7831,,,,
2026-08-11 20:54:56,7906,,,7778,,,,,,,
2026-08-11 20:54:56,,,,,,7795,,,7677,,
2026-08-11 20:54:57,,7711,,,,,,,,7711,
2026-08-11 20:54:57,,,7499,,,,7538,,,,7499
2026-08-11 20:54:57,,,,,7889,,,7734,,,
2026-08-11 20:54:57,7873,,,7744,,,,,,,
2026-08-11 20:54:57,,,,,,7789,,,,,
2026-08-11 20:54:58,,,,,,7031,,,7711,,
2026-08-11 20:54:58,,6928,,,,,,,6925,6928,
2026-08-11 20:54:58,,,6758,,,,6731,,,,6758
2026-08-11 20:54:58,,,,,7079,,,,,,
2026-08-11 20:54:58,,,,,,6795,,6915,,,
2026-08-11 20:54:59,7126,,,6999,,,,,,,
2026-08-11 20:54:59,,6892,,,,,,,6895,6892,
2026-08-11 20:54:59,,,6725,,6938,,,,,,6725
2026-08-11 20:54:59,,,,,,,6780,6875,,,
2026-08-11 20:54:59,,,,,,6767,,,,,
2026-08-11 20:55:00,,,,6955,,,,,6775,,
2026-08-11 20:55:00,7179,,6592,,,,,,,,6592
2026-08-11 20:55:00,,,,,6895,,6502,,,,
2026-08-11 20:55:00,,,,,,6638,,6736,,,
2026-08-11 20:55:00,,,,,,,,,6565,,
2026-08-11 20:55:01,7043,,,6920,,,,,,,
2026-08-11 20:55:01,,6742,6597,,,,,,,6742,6597
2026-08-11 20:55:01,,,,,6810,,,,,,
2026-08-11 20:55:01,,,,,,,6701,,,,
2026-08-11 20:55:01,,,,,,,,6916,,,
2026-08-11 20:55:02,6897,,,,,,,,,,
2026-08-11 20:55:02,,,,,,7083,,,,,
2026-08-11 20:55:02,,,,,,,,,7036,,
2026-08-11 20:55:02,,7078,,,,,,,,7078,
2026-08-11 20:55:02,,,7056,,,,,,,,7056
2026-08-11 20:55:03,,,,,7284,,,,,,
2026-08-11 20:55:03,,,,,,,,7224,,,
2026-08-11 20:55:03,,,,,,,7306,,,,
2026-08-11 20:55:03,,,,,,7412,,,,,
2026-08-11 20:55:03,7576,,,,,,,,,,
2026-08-11 20:55:04,,7604,,,,,,,7566,7604,
2026-08-11 20:55:04,,,7542,,,,,,,,7542
2026-08-11 20:55:04,,,,,7734,,,,,,
2026-08-11 20:55:04,,,,,,,7542,,,,
2026-08-11 20:55:04,,,,,,,,7855,,,
2026-08-11 20:55:05,,,,,,7863,,,,,
2026-08-11 20:55:05,7947,,,,,,,,,,
2026-08-11 20:55:05,,,,,,,,,7980,,
2026-08-11 20:55:05,,8005,7965,,,,,,,8005,7965
2026-08-11 20:55:05,,,,,8108,,,,,,
2026-08-11 20:55:06,,,,,,,7961,8004,,,
2026-08-11 20:55:06,,,,,,8075,,,7957,,
2026-08-11 20:55:06,8191,7988,,,,,,,,7988,
2026-08-11 20:55:06,,,7902,,8005,,,,,,7902
2026-08-11 20:55:06,,,,,,,,7854,,,
2026-08-11 20:55:07,,,,,,7984,7842,,,,
2026-08-11 20:55:07,8062,,,,,,,,7867,,
2026-08-11 20:55:07,,7871,7797,,,,,,,7871,7797
2026-08-11 20:55:07,,,,8411,,,,7627,,,
2026-08-11 20:55:07,,,,,,,,,7497,,
2026-08-11 20:55:08,,,,,8207,7952,,,,,
2026-08-11 20:55:08,7889,,,,,,8098,,,,
2026-08-11 20:55:08,,7924,,8025,,,,,,7924,
2026-08-11 20:55:08,,,7869,,7939,,,,,,7869
2026-08-11 20:55:08,,,,,,7689,,7900,,,
2026-08-11 20:55:09,7727,,,,,,,,7802,,
2026-08-11 20:55:09,,,,7864,,,,,,,
2026-08-11 20:55:09,,7819,7622,,,,,,,7819,7622
2026-08-11 20:55:09,,,,,7905,,8372,,,,
2026-08-11 20:55:09,,,,,,7663,,7861,,,
2026-08-11 20:55:10,7651,,,,,,7880,,,,
2026-08-11 20:55:10,,,7599,,,,,,7879,,7599
2026-08-11 20:55:10,,7771,,8136,,,,,,7771,
2026-08-11 20:55:10,,,,,7863,,,,,,
2026-08-11 20:55:10,,,,,,7747,,7714,,,
2026-08-11 20:55:11,7724,,,,,,,,7636,,
2026-08-11 20:55:11,,,7576,,,,7950,,,,7576
2026-08-11 20:55:11,,7735,,8089,,,,,,7735,
2026-08-11 20:55:11,,,,,7824,7610,,,,,
2026-08-11 20:55:11,,,,,,,,7783,,,
2026-08-11 20:55:12,7666,,,,,,,,7604,,
2026-08-11 20:55:12,,,7433,,,,7998,,,,7433
2026-08-11 20:55:12,,7687,,8042,,,,,,7687,
2026-08-11 20:55:12,,,,,7773,7581,,,,,
2026-08-11 20:55:12,,,,,,,,7727,7576,,
2026-08-11 20:55:13,7613,,,,,,7830,,,,
2026-08-11 20:55:13,,,7504,,,,,,,,7504
2026-08-11 20:55:13,,7638,,7985,,,,,,7638,
2026-08-11 20:55:13,,,,,7721,7546,,,,,
2026-08-11 20:55:13,,,,,,,,7787,7437,,
2026-08-11 20:55:14,7602,,,,,,,,,,
2026-08-11 20:55:14,,,7513,,,,7813,,,,7513
2026-08-11 20:55:14,,7620,,7975,,,,,,7620,
2026-08-11 20:55:14,,,,,7711,7560,,,,,
2026-08-11 20:55:14,,,,,,,,7674,7560,,
2026-08-11 20:55:15,7560,,,,,,7776,,,,
2026-08-11 20:55:15,,,7489,,,,,,,,7489
2026-08-11 20:55:15,,7587,,7931,,,,,,7587,
2026-08-11 20:55:15,,,,,7713,,,,,,
2026-08-11 20:55:15,,,,,,7580,,,,,
2026-08-11 20:55:16,,,,,,,,7750,,,
2026-08-11 20:55:16,7791,,,,,,,,7700,,
2026-08-11 20:55:16,,,,,,,8073,,,,
2026-08-11 20:55:16,,,7858,,,,,,,,7858
2026-08-11 20:55:16,,,,8230,,,,,,,
2026-08-11 20:55:17,,8172,,,,,,,,8172,
2026-08-11 20:55:17,,,,,,7995,,,,,
2026-08-11 20:55:17,,,,,,,,8203,,,
2026-08-11 20:55:17,,,,,,,,,8171,,
2026-08-11 20:55:17,,,,,8738,,,,,,
2026-08-11 20:55:18,,,,,,,8524,,,,
2026-08-11 20:55:18,8621,,,,,,,,,,
2026-08-11 20:55:18,,8663,8518,,,,,,,8663,8518
2026-08-11 20:55:18,,,,9064,,,,,,,
2026-08-11 20:55:18,,,,,8800,,,,,,
2026-08-11 20:55:19,,,,,,,,8806,,,
2026-08-11 20:55:19,,,,,,9044,,,,,
2026-08-11 20:55:19,,,,,,,,,8987,,
2026-08-11 20:55:19,9026,,,,,,,,,,
2026-08-11 20:55:19,,,,,,,9327,,,,
2026-08-11 20:55:20,,,9208,,,,,,,,9208
2026-08-11 20:55:20,,9462,,9570,,,,,,9462,
2026-08-11 20:55:20,,,,,9344,9345,,,,,
2026-08-11 20:55:20,,,,,,,,9535,9249,,
2026-08-11 20:55:20,9263,,,,,,,,,,
2026-08-11 20:55:21,,,9172,,,,9581,,,,9172
2026-08-11 20:55:21,,9320,,9625,,,,,,9320,
2026-08-11 20:55:21,,,,,,9321,,9158,,,
2026-08-11 20:55:21,9107,,,,,,,,9233,,
2026-08-11 20:55:21,,,9049,,,,,,,,9049
2026-08-11 20:55:22,,,,9373,,,9429,,,,
2026-08-11 20:55:22,,9295,,,,9098,,,,9295,
2026-08-11 20:55:22,,,,,,,,9136,9100,,
2026-08-11 20:55:22,,,,,,,9086,,,,
2026-08-11 20:55:22,9198,,8946,,,,,,,,8946
2026-08-11 20:55:23,,9066,,9346,,,,,,9066,
2026-08-11 20:55:23,,,,,,8995,,,8886,,
2026-08-11 20:55:23,8808,,,,,,,9080,,,
2026-08-11 20:55:23,,,8801,,,,9146,,,,8801
2026-08-11 20:55:23,,,,9088,,,,,,,
2026-08-11 20:55:24,,9082,,,,8916,,,,9082,
2026-08-11 20:55:24,,,,,,,,,8841,,
2026-08-11 20:55:24,,,,,,,8831,9008,,,
2026-08-11 20:55:24,,,8878,,9356,,,,,,8878
2026-08-11 20:55:24,9073,8965,,,,,,,,8965,
2026-08-11 20:55:25,,,,9225,,8943,,,,,
2026-08-11 20:55:25,,,,,8992,,,,,,
2026-08-11 20:55:25,,,,,,,,9100,8939,,
2026-08-11 20:55:25,,,,,,8371,,,8258,,
2026-08-11 20:55:25,,,,,8538,,,8531,,,
2026-08-11 20:55:26,,,8190,,,,,,,,8190
2026-08-11 20:55:26,8449,,,,,,8432,,,,
2026-08-11 20:55:26,,8376,,8605,,,,,,8376,
2026-08-11 20:55:26,,,,,,8380,,,8273,,
2026-08-11 20:55:26,,,,,8527,,,8524,,,
2026-08-11 20:55:27,8185,,8298,,,,,,,,8298
2026-08-11 20:55:27,,,,,,,8494,,,,
2026-08-11 20:55:27,,8444,,8438,,,,,,8444,
2026-08-11 20:55:27,,,,,,8357,,,8244,,
2026-08-11 20:55:27,,,,,8493,,,8490,,,
2026-08-11 20:55:28,,,8175,,,,,,,,8175
2026-08-11 20:55:28,8388,,,,,,8340,,,,
2026-08-11 20:55:28,,8317,,,,,7668,,,8317,
2026-08-11 20:55:28,7674,,7854,,,,,,,,7854
2026-08-11 20:55:28,,7854,,7829,,,,,,7854,
2026-08-11 20:55:29,,,,,,,,,7597,,
2026-08-11 20:55:29,,,,,7774,,,7798,,,
2026-08-11 20:55:29,,,,,,8282,7543,,,,
2026-08-11 20:55:29,7765,,7551,,,,,,,,7551
2026-08-11 20:55:29,,,,7806,,,,,,,
2026-08-11 20:55:30,,,,,7661,,,,7505,,
2026-08-11 20:55:30,,8068,,,,,,,,8068,
2026-08-11 20:55:30,,,,,,,,7905,,,
2026-08-11 20:55:30,,,,,,,7648,,,,
2026-08-11 20:55:30,7742,,,,,,,,,,
2026-08-11 20:55:31,,,,,,8708,,,,,
2026-08-11 20:55:31,,8147,8031,,,,,,,8147,8031
2026-08-11 20:55:31,,,,8380,,,,,,,
2026-08-11 20:55:31,,,,,,,,8140,,,
2026-08-11 20:55:31,,,,,,,7868,,,,
2026-08-11 20:55:32,,,,7913,,,,,,,
2026-08-11 20:55:32,,,8135,,,,,,,,8135
2026-08-11 20:55:32,8350,,,,,,,,,,
2026-08-11 20:55:32,,8450,,,,,,,,8450,
2026-08-11 20:55:32,,,,,,9544,,,,,
2026-08-11 20:55:33,,,,,,,,,8523,,
2026-08-11 20:55:33,,,,,8721,,,,,,
2026-08-11 20:55:33,,,,,,,,8801,,,
2026-08-11 20:55:33,8585,,,,,,8516,,,,
2026-08-11 20:55:33,,,,8706,,,,,,,
2026-08-11 20:55:34,,,8933,,,,,,,,8933
2026-08-11 20:55:34,,9058,,,,,,,,9058,
2026-08-11 20:55:34,,,,,,10146,,,,,
2026-08-11 20:55:34,,,,,9173,,,,9089,,
2026-08-11 20:55:34,,,,8698,,,,9203,,,
2026-08-11 20:55:35,,,8892,,,,9072,,,,8892
2026-08-11 20:55:35,9085,,,,,,,,8871,,
2026-08-11 20:55:35,,9232,,,,,,,,9232,
2026-08-11 20:55:35,,,,,9135,10304,,,,,
2026-08-11 20:55:35,,,,,,,8827,9178,,,
2026-08-11 20:55:36,8956,,8907,,,,,,,,8907
2026-08-11 20:55:36,,,,9000,,10083,,,,,
2026-08-11 20:55:36,,,,,,,,,8980,,
2026-08-11 20:55:36,,9312,,,9109,,,,,9312,
2026-08-11 20:55:36,,,8807,,,,,9153,,,8807
2026-08-11 20:55:37,,,,,,,8918,,8655,,
2026-08-11 20:55:37,9050,,,,,,,,,,
2026-08-11 20:55:37,,9147,,9106,,,,,,9147,
2026-08-11 20:55:37,,,,,9057,9362,,,,,
2026-08-11 20:55:37,,,8798,,,,,9102,,,8798
2026-08-11 20:55:38,8890,,,,,,8877,,,,
2026-08-11 20:55:38,,,,8928,,,,,8846,,
2026-08-11 20:55:38,,,8331,,,,,,,,8331
2026-08-11 20:55:38,,,,8327,,,8378,,,,
2026-08-11 20:55:38,,,,,,8627,,,8269,,
2026-08-11 20:55:39,8711,8693,,,,,,,,8693,
2026-08-11 20:55:39,,,,,8476,,,8533,,,
2026-08-11 20:55:39,8230,,8287,,,,,,,,8287
2026-08-11 20:55:39,,,,8269,,,,,8246,,
2026-08-11 20:55:39,,,,,,8603,,,,,
2026-08-11 20:55:40,,8552,,,8336,,,,,8552,
2026-08-11 20:55:40,,,8152,,,,,8404,,,8152
2026-08-11 20:55:40,,,,,7768,,8154,,,,
2026-08-11 20:55:40,,,7594,,,,,7827,,,7594
2026-08-11 20:55:40,,,,,,,7554,,,,
2026-08-11 20:55:41,7567,,,7611,,,,,,,
2026-08-11 20:55:41,,7813,,,,7897,,,,7813,
2026-08-11 20:55:41,,,,,7717,,,,7680,,
2026-08-11 20:55:41,,,7559,,,,,7774,,,7559
2026-08-11 20:55:41,,,,7441,,,7482,,,,
2026-08-11 20:55:42,7554,7671,,,,,,,,7671,
2026-08-11 20:55:42,,,,,,,,,7549,,
2026-08-11 20:55:42,,,,,7555,8240,,,,,
2026-08-11 20:55:42,,,7575,,,,,7739,,,7575
2026-08-11 20:55:42,7419,,,,,,7470,,,,
2026-08-11 20:55:43,,,,7525,,,,,,,
2026-08-11 20:55:43,,7666,,,7412,,,,,7666,
2026-08-11 20:55:43,,,,,,8100,,,7786,,
2026-08-11 20:55:43,,,,,,,7315,7708,,,
2026-08-11 20:55:43,7375,,7667,,,,,,,,7667
2026-08-11 20:55:44,,,,7482,,,,,,,
2026-08-11 20:55:44,,7649,,,7384,,,,,7649,
2026-08-11 20:55:44,,,,,,8100,,7560,,,
2026-08-11 20:55:44,,,,,,,,,7937,,
2026-08-11 20:55:44,7241,,,,,,,,,,
2026-08-11 20:55:45,,,,7394,,,,,,,
2026-08-11 20:55:45,,,,,,,7703,,,,
2026-08-11 20:55:45,,,8171,,,,,,,,8171
2026-08-11 20:55:45,,7965,,,7773,,,,,7965,
2026-08-11 20:55:45,,,,,,,,7888,,,
2026-08-11 20:55:46,,,,,,,,,8320,,
2026-08-11 20:55:46,,,,,,,7720,,,,
2026-08-11 20:55:46,,,,7725,,,,,,,
2026-08-11 20:55:46,,8027,,,,,,,,8027,
2026-08-11 20:55:46,8116,,,,,,,,,,
2026-08-11 20:55:47,,,,,,9657,,,,,
2026-08-11 20:55:47,,,8937,,,,,,,,8937
2026-08-11 20:55:47,,,,,8362,,,8517,,,
2026-08-11 20:55:47,,,,,,9357,8336,,,,
2026-08-11 20:55:48,,,,,,,,,9307,,
2026-08-11 20:55:48,8512,,,,,,,,,,
2026-08-11 20:55:48,,8815,,,,,,,,8815,
2026-08-11 20:55:48,,,9415,,,,,,,,9415
2026-08-11 20:55:48,,,,,8815,,,,,,
2026-08-11 20:55:49,,,,,,9790,,8945,,,
2026-08-11 20:55:49,,,,8565,,,,,9459,,
2026-08-11 20:55:49,,8921,,,,,8841,,,8921,
2026-08-11 20:55:49,8893,,,,8719,,,,,,
2026-08-11 20:55:49,,,9642,,,,,,,,9642
2026-08-11 20:55:50,,,,,,9786,,8931,,,
2026-08-11 20:55:50,8546,,,,,,8600,,,,
2026-08-11 20:55:50,,,,8651,,,,,9793,,
2026-08-11 20:55:50,,,,,8609,,,8672,,,
2026-08-11 20:55:50,,,9664,,,,,,,,9664
2026-08-11 20:55:51,,,,8305,,9691,,,,,
2026-08-11 20:55:51,,,,,,,8685,,9480,,
2026-08-11 20:55:51,8737,8799,,,,,,,,8799,
2026-08-11 20:55:51,,,,,8610,,,,,,
2026-08-11 20:55:51,,,9672,,,,,8666,,,9672
2026-08-11 20:55:52,,,,,,9774,8292,,,,
2026-08-11 20:55:52,,,,8354,8244,,,,,,
2026-08-11 20:55:52,,,9333,,,,,8311,,,9333
2026-08-11 20:55:52,,,,,,9312,,,,,
2026-08-11 20:55:52,,,,7864,,,8144,,,,
2026-08-11 20:55:53,,8417,,,,,,,9225,8417,
2026-08-11 20:55:53,8299,,,,,,,,,,
2026-08-11 20:55:53,,,,,8350,,,8148,,,
2026-08-11 20:55:53,,,9362,,,9350,,,,,9362
2026-08-11 20:55:53,,,,7864,,8552,,,,,
2026-08-11 20:55:54,,,,7161,,,,,8232,,
2026-08-11 20:55:54,,7515,,,,,7551,,,7515,
2026-08-11 20:55:54,7455,,,,,,,,,,
2026-08-11 20:55:54,,,8345,,,,,7464,,,8345
2026-08-11 20:55:54,,,,,7740,8437,,,,,
2026-08-11 20:55:55,,,7889,,,,,,8229,,7889
2026-08-11 20:55:55,,,,,,7871,,,7550,,
2026-08-11 20:55:55,,,,,,,6570,,,,
2026-08-11 20:55:55,,6785,,,,,,,6918,6785,
2026-08-11 20:55:55,,,,,6607,,,6662,,,
2026-08-11 20:55:56,6932,,6898,,,,,,,,6898
2026-08-11 20:55:56,,,,,,6881,,,,,
2026-08-11 20:55:56,,,,,,,6446,,6679,,
2026-08-11 20:55:56,,6792,,6568,,,,,,6792,
2026-08-11 20:55:56,,,6689,,6589,,,,,,6689
2026-08-11 20:55:57,6903,,,,,,,,,,
2026-08-11 20:55:57,,,,,,6772,,,,,

