"Time","edge_to_cloud_latency_ms {host=""d906c09369b6"", name=""fault_diagnosis"", topic=""Enterprise/Site/Area/Motor1/Analysis/Diagnosis/prediction""}","edge_to_cloud_latency_ms {host=""d906c09369b6"", name=""fault_diagnosis"", topic=""Enterprise/Site/Area/Motor2/Analysis/Diagnosis/prediction""}","edge_to_cloud_latency_ms {host=""d906c09369b6"", name=""fault_diagnosis"", topic=""Enterprise/Site/Area/Motor3/Analysis/Diagnosis/prediction""}","edge_to_cloud_latency_ms {host=""d906c09369b6"", name=""fault_diagnosis"", topic=""Enterprise/Site/Area/Motor4/Analysis/Diagnosis/prediction""}","edge_to_cloud_latency_ms {host=""d906c09369b6"", name=""fault_diagnosis"", topic=""Enterprise/Site/Area/Motor5/Analysis/Diagnosis/prediction""}","edge_to_cloud_latency_ms {host=""d906c09369b6"", name=""fault_diagnosis"", topic=""Enterprise/Site/Area/Motor6/Analysis/Diagnosis/prediction""}","edge_to_cloud_latency_ms {host=""d906c09369b6"", name=""fault_diagnosis"", topic=""Enterprise/Site/Area/Motor7/Analysis/Diagnosis/prediction""}","edge_to_cloud_latency_ms {host=""d906c09369b6"", name=""fault_diagnosis"", topic=""Enterprise/Site/Area/Motor8/Analysis/Diagnosis/prediction""}","edge_to_cloud_latency_ms {host=""d906c09369b6"", name=""fault_diagnosis"", topic=""Enterprise/Site/Area/Motor9/Analysis/Diagnosis/prediction""}","edge_to_cloud_latency_ms {host=""d906c09369b6"", name=""fault_diagnosis"", topic=""Enterprise/Site/Area/Motor2/Analysis/Diagnosis/prediction""}","edge_to_cloud_latency_ms {host=""d906c09369b6"", name=""fault_diagnosis"", topic=""Enterprise/Site/Area/Motor3/Analysis/Diagnosis/prediction""}"
2026-08-11 20:18:10,,,,5546,,,,,,,
2026-08-11 20:18:10,5556,,,,,,,,,,
2026-08-11 20:18:10,,,,,,,,,5359,,
2026-08-11 20:18:10,,,,,,,5626,,,,
2026-08-11 20:18:10,,5659,,,,,,,,5659,
2026-08-11 20:18:10,,,,,,,,5655,,,
2026-08-11 20:18:11,,,,,,5441,,,,,
2026-08-11 20:18:11,,,,,5566,,,,,,
2026-08-11 20:18:11,5345,,,,,,,,,,
2026-08-11 20:18:11,,,,5552,,,,,,,
2026-08-11 20:18:11,,,5492,,,,,,,,5492
2026-08-11 20:18:11,,,,,,,,,5394,,
2026-08-11 20:18:11,,5572,,,,,,,,5572,
2026-08-11 20:18:11,,,,,,,5750,,,,
2026-08-11 20:18:11,,,,,,,,5672,,,
2026-08-11 20:18:12,,,,,,5445,,,,,
2026-08-11 20:18:12,,,,,5554,,,,,,
2026-08-11 20:18:12,5318,,,,,,,,,,
2026-08-11 20:18:12,,,,5526,,,,,,,
2026-08-11 20:18:12,,,5477,,,,,,,,5477
2026-08-11 20:18:12,,,,,,,,,5390,,
2026-08-11 20:18:12,,5559,,,,,,,,5559,
2026-08-11 20:18:12,,,,,,,5732,,,,
2026-08-11 20:18:12,,,,,,,,5659,,,
2026-08-11 20:18:13,,,,,,5431,,,,,
2026-08-11 20:18:13,,,,,5542,,,,,,
2026-08-11 20:18:13,,,,5401,,,,,,,
2026-08-11 20:18:13,,,5375,,,,,,,,5375
2026-08-11 20:18:13,,,,,,,,,5283,,
2026-08-11 20:18:13,5637,,,,,,,,,,
2026-08-11 20:18:13,,5551,,,,,,,,5551,
2026-08-11 20:18:13,,,,,,,5707,,,,
2026-08-11 20:18:13,,,,,,,,5651,,,
2026-08-11 20:18:14,,,,,,5437,,,,,
2026-08-11 20:18:14,,,,,5541,,,,,,
2026-08-11 20:18:14,5288,,,,,,,,,,
2026-08-11 20:18:14,,,,5509,,,,,,,
2026-08-11 20:18:14,,,5501,,,,,,,,5501
2026-08-11 20:18:14,,,,,,,,,5412,,
2026-08-11 20:18:14,,,,,,,5595,,,,
2026-08-11 20:18:14,,,,,,,,5551,,,
2026-08-11 20:18:14,,5682,,,,,,,,5682,
2026-08-11 20:18:15,,,,,,5461,,,,,
2026-08-11 20:18:15,,,,,5547,,,,,,
2026-08-11 20:18:15,,,5300,,,,,,,,5300
2026-08-11 20:18:15,,,,5503,,,,,,,
2026-08-11 20:18:15,,,,,,,,,5324,,
2026-08-11 20:18:15,5637,,,,,,,,,,
2026-08-11 20:18:15,,,,,,,5609,,,,
2026-08-11 20:18:15,,,,,,,,5569,,,
2026-08-11 20:18:15,,5713,,,,,,,,5713,
2026-08-11 20:18:16,,,,,,5501,,,,,
2026-08-11 20:18:16,,,,,5587,,,,,,
2026-08-11 20:18:16,,,5346,,,,,,,,5346
2026-08-11 20:18:16,5444,,,,,,,,,,
2026-08-11 20:18:16,,,,5649,,,,,,,
2026-08-11 20:18:16,,,,,,,5524,,,,
2026-08-11 20:18:16,,5512,,,,,,,,5512,
2026-08-11 20:18:16,,,,,,,,,5721,,
2026-08-11 20:18:17,,,,,,,,5707,,,
2026-08-11 20:18:17,,,,,,5537,,,,,
2026-08-11 20:18:17,,,,,5599,,,,,,
2026-08-11 20:18:17,5342,,,,,,,,,,
2026-08-11 20:18:17,,,,,,,5298,,,,
2026-08-11 20:18:17,,,,,,,,,5427,,
2026-08-11 20:18:17,,,,,,,,5409,,,
2026-08-11 20:18:17,,,,,,5257,,,,,
2026-08-11 20:18:18,,,,,5292,,,,,,
2026-08-11 20:18:18,,,6094,,,,,,,,6094
2026-08-11 20:18:18,5144,,,,,,,,,,
2026-08-11 20:18:18,,,,,,,,,5139,,
2026-08-11 20:18:18,,,,6506,,,,,,,
2026-08-11 20:18:18,,,,,,,5327,,,,
2026-08-11 20:18:18,,,,5685,,,,,,,
2026-08-11 20:18:18,,,,,,,,5437,,,
2026-08-11 20:18:18,,,,,,5284,,,,,
2026-08-11 20:18:19,,,5997,,,,,,,,5997
2026-08-11 20:18:19,,,,,5352,,,,,,
2026-08-11 20:18:19,,,,,,,,,5061,,
2026-08-11 20:18:19,5269,,,,,,,,,,
2026-08-11 20:18:19,,,,5477,,,,,,,
2026-08-11 20:18:19,,,,,,,5337,,,,
2026-08-11 20:18:19,,,,,,,,5423,,,
2026-08-11 20:18:20,,,5996,,,,,,,,5996
2026-08-11 20:18:20,,,,,,5581,,,,,
2026-08-11 20:18:20,,,,,5595,,,,,,
2026-08-11 20:18:20,,,,,,,,,5378,,
2026-08-11 20:18:20,5633,,,,,,,,,,
2026-08-11 20:18:21,,,,5920,,,,,,,
2026-08-11 20:18:21,,,,,,,5852,,,,
2026-08-11 20:18:21,,,6321,,,,,,,,6321
2026-08-11 20:18:21,,,,,,,,6106,,,
2026-08-11 20:18:21,,,,,,6088,,,,,
2026-08-11 20:18:21,,6410,,,,,,,,6410,
2026-08-11 20:18:22,,,,,6217,,,,,,
2026-08-11 20:18:22,,,,,,,,,5980,,
2026-08-11 20:18:22,,,6370,,,,,,,,6370
2026-08-11 20:18:22,6384,,,,,,,,,,
2026-08-11 20:18:22,,,,6677,,,,,,,
2026-08-11 20:18:23,,,,,,,6592,,,,
2026-08-11 20:18:23,,6631,,,,,,,,6631,
2026-08-11 20:18:23,,,,,,,,6863,,,
2026-08-11 20:18:23,,,,,,6866,,,,,
2026-08-11 20:18:23,,,,,6878,,,,,,
2026-08-11 20:18:23,,,,,,,,,6677,,
2026-08-11 20:18:24,6831,,,,,,,,,,
2026-08-11 20:18:24,,,7141,,,,,,,,7141
2026-08-11 20:18:24,,,,7142,,,,,,,
2026-08-11 20:18:24,,,,,,,7004,,,,
2026-08-11 20:18:24,,6991,,,,,,,,6991,
2026-08-11 20:18:24,,,,,,,,7173,,,
2026-08-11 20:18:24,,,,,,7111,,,,,
2026-08-11 20:18:24,,,,,6995,,,,,,
2026-08-11 20:18:24,,,,,,,,,6739,,
2026-08-11 20:18:25,,,7046,,,,,,,,7046
2026-08-11 20:18:25,,,,7010,,,,,,,
2026-08-11 20:18:25,7034,,,,,,,,,,
2026-08-11 20:18:25,,,,,,,,6942,,,
2026-08-11 20:18:25,,,,,,6889,,,,,
2026-08-11 20:18:25,,7128,,,,,,,,7128,
2026-08-11 20:18:25,,,,,,,7345,,,,
2026-08-11 20:18:25,,,,,7010,,,,,,
2026-08-11 20:18:26,,,,,,,,,6760,,
2026-08-11 20:18:26,,,7077,,,,,,,,7077
2026-08-11 20:18:26,6919,,,,,,,,,,
2026-08-11 20:18:26,,,,7124,,,,,,,
2026-08-11 20:18:26,,,,,,6811,,,,,
2026-08-11 20:18:26,,7014,,,,,,,,7014,
2026-08-11 20:18:26,,,,,,,7227,,,,
2026-08-11 20:18:26,,,,,6905,,,,,,
2026-08-11 20:18:26,,,,,,,,7358,,,
2026-08-11 20:18:27,,,,,,,,,6783,,
2026-08-11 20:18:27,,,7090,,,,,,,,7090
2026-08-11 20:18:27,,,,6880,,,,,,,
2026-08-11 20:18:27,7015,,,,,,,,,,
2026-08-11 20:18:27,,,,,,6820,,,,,
2026-08-11 20:18:27,,7005,,,,,,,,7005,
2026-08-11 20:18:27,,,,,,,,7156,,,
2026-08-11 20:18:27,,,,,,,7336,,,,
2026-08-11 20:18:27,,,,,7030,,,,,,
2026-08-11 20:18:28,,,,,,,,,6808,,
2026-08-11 20:18:28,,,7157,,,,,,,,7157
2026-08-11 20:18:28,6942,,,,,,,,,,
2026-08-11 20:18:28,,,,7033,,,,,,,
2026-08-11 20:18:28,,,,,,6891,,,,,
2026-08-11 20:18:28,,7073,,,,,,,,7073,
2026-08-11 20:18:28,,,,,,,7257,,,,
2026-08-11 20:18:28,,,,,,,,7324,,,
2026-08-11 20:18:29,,,,,7084,,,,,,
2026-08-11 20:18:29,,,,,,,,,6887,,
2026-08-11 20:18:29,,,7195,,,,,,,,7195
2026-08-11 20:18:29,,,,6917,,,,,,,
2026-08-11 20:18:29,7057,,,,,,,,,,
2026-08-11 20:18:29,,,,,,6931,,,,,
2026-08-11 20:18:29,,7084,,,,,,,,7084,
2026-08-11 20:18:29,,,,,,,,7215,,,
2026-08-11 20:18:29,,,,,,,7358,,,,
2026-08-11 20:18:30,,,,,7087,,,,,,
2026-08-11 20:18:30,,,,,,,,,6898,,
2026-08-11 20:18:30,,,7211,,,,,,,,7211
2026-08-11 20:18:30,6915,,,,,,,,,,
2026-08-11 20:18:30,,,,7006,,,,,,,
2026-08-11 20:18:30,,,,,,6934,,,,,
2026-08-11 20:18:30,,7088,,,,,,,,7088,
2026-08-11 20:18:30,,,,,,,,7224,,,
2026-08-11 20:18:30,,,,,,,7360,,,,
2026-08-11 20:18:31,,,,,7098,,,,,,
2026-08-11 20:18:31,,,,,,,,,6926,,
2026-08-11 20:18:31,,,7233,,,,,,,,7233
2026-08-11 20:18:31,,,,6889,,,,,,,
2026-08-11 20:18:31,7027,,,,,,,,,,
2026-08-11 20:18:31,,,,,,6961,,,,,
2026-08-11 20:18:31,,7089,,,,,,,,7089,
2026-08-11 20:18:31,,,,,,,,7222,,,
2026-08-11 20:18:32,,,,,,,7342,,,,
2026-08-11 20:18:32,,,,,7118,,,,,,
2026-08-11 20:18:32,,,,,,,,,6964,,
2026-08-11 20:18:32,,,7283,,,,,,,,7283
2026-08-11 20:18:32,6946,,,,,,,,,,
2026-08-11 20:18:32,,,,7036,,,,,,,
2026-08-11 20:18:32,,,,,,7023,,,,,
2026-08-11 20:18:32,,7130,,,,,,,,7130,
2026-08-11 20:18:32,,,,,,,,7250,,,
2026-08-11 20:18:33,,,,,,,7377,,,,
2026-08-11 20:18:33,,,,,7146,,,,,,
2026-08-11 20:18:33,,,7209,,,,,,,,7209
2026-08-11 20:18:33,,,,,,,,,7111,,
2026-08-11 20:18:33,,6786,,,,,,,,6786,
2026-08-11 20:18:33,,,,7022,,,,,,,
2026-08-11 20:18:33,7156,,,,,,,,,,
2026-08-11 20:18:33,,,,,,7145,,,,,
2026-08-11 20:18:33,,,,,,,7238,,,,
2026-08-11 20:18:34,,,,,,,,7364,,,
2026-08-11 20:18:34,,,,,,,,,7009,,
2026-08-11 20:18:34,,,,,7459,,,,,,
2026-08-11 20:18:34,7074,,,,,,,,,,
2026-08-11 20:18:34,,7110,,,,,,,,7110,
2026-08-11 20:18:35,,,7149,,,,,,,,7149
2026-08-11 20:18:35,,,,,,7540,,,,,
2026-08-11 20:18:35,,,,,,,,7653,,,
2026-08-11 20:18:35,,,,,,,7862,,,,
2026-08-11 20:18:35,,,,8164,,,,,,,
2026-08-11 20:18:36,,,,,7901,,,,,,
2026-08-11 20:18:36,,,,,,,,,7885,,
2026-08-11 20:18:36,7738,,,,,,,,,,
2026-08-11 20:18:36,,,,,,7891,,,,,
2026-08-11 20:18:36,,,,8137,,,,,,,
2026-08-11 20:18:37,,,8024,,,,,,,,8024
2026-08-11 20:18:37,,,,,,,8347,,,,

